event_definition,dislocation_definition,exit_model,friction_case,total_trades_next_open,avg_return_pct_next_open,median_return_pct_next_open,cumulative_return_units_next_open,total_trades_next_close,avg_return_pct_next_close,median_return_pct_next_close,cumulative_return_units_next_close,avg_return_delta_close_minus_open_pct,cum_return_delta_close_minus_open
breadth_down_1pct_ge_5,bottom_3_performer,scaled_exit_6_12,base,777,0.05170559318429354,0.1572697116336142,0.4017524590419608,777,0.05306783872019076,-0.05724114980512389,0.4123371068558822,0.0013622455358972205,0.010584647813921433
breadth_down_1pct_ge_5,bottom_3_performer,scaled_exit_6_12,stress,777,-0.12837612159236034,-0.022917514558552374,-0.9974824647726397,777,-0.1270152376218964,-0.2372139722305165,-0.986908396322135,0.0013608839704639386,0.010574068450504681
breadth_down_1pct_ge_5,rel_basket_le_-1_atr_equiv,fixed_horizon_12,base,80,0.496216838139233,-0.5374887303449849,0.39697347051138643,80,0.4227408949967322,0.1199264461532202,0.33819271599738576,-0.07347594314250083,-0.058780754514000666
breadth_down_1pct_ge_5,rel_basket_le_-1_atr_equiv,fixed_horizon_12,stress,80,0.31569083404014003,-0.7169815449537441,0.252552667232112,80,0.2422883301578717,-0.060223455417103146,0.19383066412629738,-0.07340250388226832,-0.05872200310581463
breadth_down_1pct_ge_5,rel_basket_le_-1_atr_equiv,fixed_horizon_6,base,80,0.037821792822037084,-0.2944448598931814,0.030257434257629667,80,-0.03703007797963096,0.04131593650114292,-0.02962406238370477,-0.07485187080166805,-0.059881496641334436
breadth_down_1pct_ge_5,rel_basket_le_-1_atr_equiv,fixed_horizon_6,stress,80,-0.14224604508574812,-0.47418059703258736,-0.1137968360685985,80,-0.21702310138645942,-0.13875539380586263,-0.17361848110916753,-0.0747770563007113,-0.05982164504056903
breadth_down_1pct_ge_5,rel_basket_le_-1_atr_equiv,scaled_exit_6_12,base,80,0.26701931548063507,-0.40926727340437113,0.21361545238450802,80,0.19285540850855054,0.06322553288851071,0.15428432680684043,-0.07416390697208453,-0.05933112557766759
breadth_down_1pct_ge_5,rel_basket_le_-1_atr_equiv,scaled_exit_6_12,stress,80,0.08672239447719603,-0.5888882454554277,0.06937791558175682,80,0.012632614385706191,-0.1168676960765068,0.010106091508564952,-0.07408978009148984,-0.05927182407319187
breadth_down_1pct_ge_5,rel_basket_le_1%,fixed_horizon_12,base,49,2.5054378869111753,0.855622174501294,1.2276645645864759,49,2.2952680729109254,0.8143243276157366,1.1246813557263533,-0.21016981400024992,-0.10298320886012258
breadth_down_1pct_ge_5,rel_basket_le_1%,fixed_horizon_12,stress,49,2.322903664868174,0.674736944499137,1.1382227957854054,49,2.112943915754517,0.6334803748425256,1.0353425187197134,-0.2099597491136569,-0.10288027706569203
breadth_down_1pct_ge_5,rel_basket_le_1%,fixed_horizon_6,base,49,2.077679833623059,0.7072829395637825,1.0180631184752988,49,1.8573703221130704,0.39622595091099116,0.9101114578354045,-0.22030951150998845,-0.10795166063989436
breadth_down_1pct_ge_5,rel_basket_le_1%,fixed_horizon_6,stress,49,1.8955731560748732,0.5265459747381397,0.9288308464766879,49,1.6754838440867323,0.2157998877786051,0.8209870836024988,-0.22008931198814086,-0.10784376287418906
breadth_down_1pct_ge_5,rel_basket_le_1%,scaled_exit_6_12,base,49,2.291558860267117,0.6649000561594698,1.1228638415308874,49,2.0763191975119977,0.4682479478982949,1.017396406780879,-0.2152396627551192,-0.10546743475000842
breadth_down_1pct_ge_5,rel_basket_le_1%,scaled_exit_6_12,stress,49,2.109238410471524,0.48420545305753354,1.0335268211310467,49,1.8942138799206243,0.28774989872595763,0.9281648011611059,-0.21502453055089954,-0.10536201996994077
breadth_down_1pct_ge_5,rel_basket_le_2%,fixed_horizon_12,base,13,8.242229630465161,3.9261298602994015,1.0714898519604708,13,5.275345542030943,2.3814034038368703,0.6857949204640226,-2.9668840884342176,-0.3856949314964482
breadth_down_1pct_ge_5,rel_basket_le_2%,fixed_horizon_12,stress,13,8.053961480775463,3.7421756555643655,1.04701499250081,13,5.090042795210959,2.1989931543526624,0.6617055633774247,-2.9639186855645043,-0.3853094291233854
breadth_down_1pct_ge_5,rel_basket_le_2%,fixed_horizon_6,base,13,6.393419448773006,4.798356932138629,0.8311445283404908,13,3.419928619111502,1.2752121975744404,0.4445907204844953,-2.973490829661504,-0.38655380785599547
breadth_down_1pct_ge_5,rel_basket_le_2%,fixed_horizon_6,stress,13,6.206999186245362,4.61353093579167,0.8069098942118971,13,3.2364803628963728,1.0939075870298343,0.4207424471765285,-2.970518823348989,-0.3861674470353686
breadth_down_1pct_ge_5,rel_basket_le_2%,scaled_exit_6_12,base,13,7.3178245396190835,4.509979394988031,0.9513171901504808,13,4.347637080571223,1.7788744843264668,0.565192820474259,-2.9701874590478603,-0.38612436967622177
breadth_down_1pct_ge_5,rel_basket_le_2%,scaled_exit_6_12,stress,13,7.130480333510411,4.325441632205555,0.9269624433563535,13,4.163261579053665,1.5970664629488422,0.5412240052769764,-2.967218754456746,-0.385738438079377
breadth_down_1pct_ge_5,rel_basket_le_3%,fixed_horizon_12,base,4,25.885520957775356,25.093681800831224,1.0354208383110142,4,2.000887188781833,3.15150356713175,0.08003548755127332,-23.884633768993524,-0.9553853507597408
breadth_down_1pct_ge_5,rel_basket_le_3%,fixed_horizon_12,stress,4,25.679618325182552,24.888570612069174,1.027184733007302,4,1.818857265539727,2.9683236019572337,0.07275429062158908,-23.860761059642826,-0.954430442385713
breadth_down_1pct_ge_5,rel_basket_le_3%,fixed_horizon_6,base,4,22.56016912758761,21.94057108960904,0.9024067651035044,4,-0.6364574305177345,0.40499550478611746,-0.02545829722070938,-23.196626558105343,-0.9278650623242137
breadth_down_1pct_ge_5,rel_basket_le_3%,fixed_horizon_6,stress,4,22.35759018664102,21.73861143736571,0.8943036074656407,4,-0.8158513258364952,0.22456067647807984,-0.03263405303345981,-23.173441512477513,-0.9269376604991005
breadth_down_1pct_ge_5,rel_basket_le_3%,scaled_exit_6_12,base,4,24.22284504268148,23.517126445220132,0.9689138017072593,4,0.6822148791320495,1.7782495359589339,0.027288595165281978,-23.54063016354943,-0.9416252065419773
breadth_down_1pct_ge_5,rel_basket_le_3%,scaled_exit_6_12,stress,4,24.018604255911786,23.313591024717443,0.9607441702364714,4,0.5015029698516154,1.5964421392176564,0.020060118794064614,-23.51710128606017,-0.9406840514424067
breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,fixed_horizon_12,base,655,0.041052394691178974,0.09964368995839754,0.2688931852272223,655,0.16988562765165927,0.11502189851665631,1.1127508611183683,0.1288332329604803,0.843857675891146
breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,fixed_horizon_12,stress,655,-0.13901867220559688,-0.08048593898190667,-0.9105723029466595,655,-0.010314208158005002,-0.06512310095460702,-0.06755806343493276,0.1287044640475919,0.8430142395117267
breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,fixed_horizon_6,base,655,-0.12027632032621796,0.002912904107668158,-0.7878098981367276,655,0.005569047259517886,-0.036895060822814615,0.036477259549842156,0.12584536758573583,0.8242871576865698
breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,fixed_horizon_6,stress,655,-0.3001861390514384,-0.17712004233969111,-1.9662192107869214,655,-0.17446655400491046,-0.2168882191793851,-1.1427559287321634,0.12571958504652797,0.823463282054758
breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,base,655,-0.03961196281751951,0.08596409296249505,-0.2594583564547528,655,0.08772733745558862,-0.007112568283316122,0.5746140603341054,0.12733930027310814,0.8340724167888582
breadth_down_1pct_ge_5,rel_btc_le_-1_atr_equiv,scaled_exit_6_12,stress,655,-0.21960240562851766,-0.09415186321035204,-1.4383957568667907,655,-0.09239038108145767,-0.18713549426351378,-0.6051569960835477,0.12721202454706,0.833238760783243
breadth_down_1pct_ge_5,rel_btc_le_1%,fixed_horizon_12,base,419,0.4948870766881123,0.4986163522012888,2.0735768513231907,419,0.5829750334694321,0.3260651705298568,2.442665390236921,0.08808795678131981,0.36908853891373017
breadth_down_1pct_ge_5,rel_btc_le_1%,fixed_horizon_12,stress,419,0.3143624016865882,0.3180879497860768,1.3171784630668044,419,0.40236231448909426,0.1457092331500533,1.685898097709305,0.08799991280250608,0.36871963464250057
breadth_down_1pct_ge_5,rel_btc_le_1%,fixed_horizon_6,base,419,0.377564354162446,0.39426152806850917,1.5819946439406487,419,0.45990907550842763,0.1974846273602138,1.9270190263803118,0.08234472134598164,0.34502438243966305
breadth_down_1pct_ge_5,rel_btc_le_1%,fixed_horizon_6,stress,419,0.1971569433100046,0.2138374283782431,0.8260875924689194,419,0.27941936104529336,0.01725720632966179,1.1707671227797791,0.08226241773528875,0.34467953031085974
breadth_down_1pct_ge_5,rel_btc_le_1%,scaled_exit_6_12,base,419,0.43622571542527905,0.3490685735807875,1.8277857476319195,419,0.52144205448893,0.1689343062710536,2.1848422083086168,0.08521633906365095,0.3570564606766973
breadth_down_1pct_ge_5,rel_btc_le_1%,scaled_exit_6_12,stress,419,0.2557596724982964,0.16868964428239835,1.0716330277678618,419,0.3408908377671938,-0.011264578692161551,1.428332610244542,0.08513116526889741,0.3566995824766801
breadth_down_1pct_ge_5,rel_btc_le_2%,fixed_horizon_12,base,84,2.2509051550737005,1.2276049662047008,1.8907603302619085,84,2.9239142394844264,1.0011755595905527,2.456087961166918,0.6730090844107259,0.5653276309050097
breadth_down_1pct_ge_5,rel_btc_le_2%,fixed_horizon_12,stress,84,2.0686253386869122,1.0463479391235198,1.7376452844970063,84,2.7409617500134353,0.8201448488709785,2.3024078700112858,0.6723364113265231,0.5647625855142795
breadth_down_1pct_ge_5,rel_btc_le_2%,fixed_horizon_6,base,84,1.9224907190103075,1.0178365027906724,1.6148922039686584,84,2.5674574811716675,0.9460885903306429,2.1566642841842008,0.64496676216136,0.5417720802155424
breadth_down_1pct_ge_5,rel_btc_le_2%,fixed_horizon_6,stress,84,1.74053915309847,0.836789139445875,1.4620528886027147,84,2.384861270497726,0.7651129390781098,2.0032834672180897,0.6443221173992559,0.541230578615375
breadth_down_1pct_ge_5,rel_btc_le_2%,scaled_exit_6_12,base,84,2.086697937042004,0.949538494084259,1.7528262671152832,84,2.745685860328048,0.9894622689918333,2.30637612267556,0.6589879232860438,0.5535498555602769
breadth_down_1pct_ge_5,rel_btc_le_2%,scaled_exit_6_12,stress,84,1.904582245892691,0.7685593946503301,1.5998490865498605,84,2.5629115102555806,0.8084432657149799,2.1528456686146877,0.6583292643628895,0.5529965820648273
breadth_down_1pct_ge_5,rel_btc_le_3%,fixed_horizon_12,base,27,4.69520195029902,3.023683359427145,1.2677045265807354,27,6.921122810959246,3.7518328536617322,1.8687031589589964,2.225920860660226,0.600998632378261
breadth_down_1pct_ge_5,rel_btc_le_3%,fixed_horizon_12,stress,27,4.510479057433708,2.840631150645994,1.217829345507101,27,6.734175108525656,3.568052858915442,1.818227279301927,2.223696051091948,0.600397933794826
breadth_down_1pct_ge_5,rel_btc_le_3%,fixed_horizon_6,base,27,3.831337357656386,2.679701542896331,1.0344610865672241,27,6.000310868211083,2.7969599616323304,1.6200839344169924,2.1689735105546974,0.5856228478497683
breadth_down_1pct_ge_5,rel_btc_le_3%,fixed_horizon_6,stress,27,3.6474778980987783,2.4969931441986053,0.9848190324866701,27,5.814283518004298,2.6141343630571794,1.5698565498611603,2.1668056199055195,0.5850375173744902
breadth_down_1pct_ge_5,rel_btc_le_3%,scaled_exit_6_12,base,27,4.2632696539777015,2.87312739914263,1.1510828065739795,27,6.460716839585164,4.68017047778724,1.7443935466879943,2.197447185607462,0.5933107401140147
breadth_down_1pct_ge_5,rel_btc_le_3%,scaled_exit_6_12,stress,27,4.078978477766243,2.6902256711566035,1.1013241889968857,27,6.274229313264977,4.49546260888997,1.6940419145815437,2.195250835498734,0.5927177255846581
breadth_down_1pct_ge_5,symbol_zscore_le_-1,fixed_horizon_12,base,2014,-0.06407471612205883,0.09292943837047271,-1.290464782698265,2014,-0.08708987113696215,0.007155268326488674,-1.7539900046984176,-0.023015155014903324,-0.46352522200015267
breadth_down_1pct_ge_5,symbol_zscore_le_-1,fixed_horizon_12,stress,2014,-0.24404070839279796,-0.08719347967033983,-4.914979867030951,2014,-0.26703285974301644,-0.17288191836709696,-5.378041795224351,-0.02299215135021848,-0.4630619281934001
breadth_down_1pct_ge_5,symbol_zscore_le_-1,fixed_horizon_6,base,2014,-0.06201744172133865,0.061621487793952566,-1.2490312762677604,2014,-0.08587551868812991,-0.05708991412347368,-1.7295329463789364,-0.023858076966791264,-0.48050167011117595
breadth_down_1pct_ge_5,symbol_zscore_le_-1,fixed_horizon_6,stress,2014,-0.2419854902393828,-0.11847013792679148,-4.8735877734211694,2014,-0.26581972104036694,-0.2370628877090562,-5.35360918175299,-0.023834230800984152,-0.4800214083318206
breadth_down_1pct_ge_5,symbol_zscore_le_-1,scaled_exit_6_12,base,2014,-0.06304607892169876,0.08066459327387651,-1.2697480294830132,2014,-0.08648269491254604,-0.07072836705294454,-1.7417614755386772,-0.023436615990847273,-0.472013446055664
breadth_down_1pct_ge_5,symbol_zscore_le_-1,scaled_exit_6_12,stress,2014,-0.24301309931609033,-0.09944606604506231,-4.894283820226059,2014,-0.26642629039169163,-0.25068770899459397,-5.365825488488669,-0.023413191075601303,-0.4715416682626099
breadth_down_1pct_ge_5,symbol_zscore_le_-2,fixed_horizon_12,base,1717,-0.1137906974893663,0.05229986687055551,-1.9537862758924192,1717,-0.11266770163357567,-0.01894594516148367,-1.9345044370484943,0.0011229958557906206,0.01928183884392487
breadth_down_1pct_ge_5,symbol_zscore_le_-2,fixed_horizon_12,stress,1717,-0.2937069985994726,-0.1277824418830907,-5.042949165952944,1717,-0.292585125178881,-0.19895704367260497,-5.023686599321387,0.001121873420591557,0.01926256663155712
breadth_down_1pct_ge_5,symbol_zscore_le_-2,fixed_horizon_6,base,1717,-0.09134477596872174,0.048654208364942234,-1.5683898033829522,1717,-0.09128672201680843,-0.0823983872331379,-1.5673930170286008,5.805395191331442e-05,0.0009967863543514088
breadth_down_1pct_ge_5,symbol_zscore_le_-2,fixed_horizon_6,stress,1717,-0.27128351179420845,-0.1314244565503174,-4.657937897506558,1717,-0.27122551586726346,-0.2623460649808627,-4.656942107440914,5.799592694499811e-05,0.0009957900656445418
breadth_down_1pct_ge_5,symbol_zscore_le_-2,scaled_exit_6_12,base,1717,-0.10256773672904405,0.07325438994489017,-1.7610880396376862,1717,-0.10197721182519205,-0.08247206307892323,-1.7509487270385478,0.0005905249038520022,0.010139312599138472
breadth_down_1pct_ge_5,symbol_zscore_le_-2,scaled_exit_6_12,stress,1717,-0.2824952551968405,-0.10684886287029668,-4.850443531729751,1717,-0.2819053205230722,-0.262419667187581,-4.84031435338115,0.0005899346737682776,0.010129178348600831
breadth_down_1pct_ge_6,bottom_1_performer,fixed_horizon_12,base,197,0.34720786089386757,0.3959403953499719,0.6839994859609191,197,0.34148817814420795,0.2097965812272307,0.6727317109440897,-0.005719682749659616,-0.011267775016829407
breadth_down_1pct_ge_6,bottom_1_performer,fixed_horizon_12,stress,197,0.1668307913791959,0.21551461763059016,0.3286566590170159,197,0.16111682545673225,0.029556854389572042,0.31740014614976253,-0.0057139659224636485,-0.011256512867253377
breadth_down_1pct_ge_6,bottom_1_performer,fixed_horizon_6,base,197,0.19783789061952423,0.24727284492908289,0.38974064452046275,197,0.19011684016200422,0.04972126170440746,0.3745301751191483,-0.007721050457520001,-0.01521046940131443
breadth_down_1pct_ge_6,bottom_1_performer,fixed_horizon_6,stress,197,0.017610116502077337,0.06699566053776543,0.034691929509092355,197,0.009896783240274761,-0.13035846973145734,0.01949666298334128,-0.0077133332618025754,-0.015195266525751074
breadth_down_1pct_ge_6,bottom_1_performer,scaled_exit_6_12,base,197,0.2725228757566958,0.28158008296718334,0.5368700652406907,197,0.265802509153106,0.13353805185718168,0.5236309430316188,-0.006720366603589822,-0.013239122209071863
breadth_down_1pct_ge_6,bottom_1_performer,scaled_exit_6_12,stress,197,0.09222045394063662,0.1012686084657201,0.18167429426305415,197,0.08550680434850348,-0.046625454523247935,0.16844840456655186,-0.006713649592133136,-0.013225889696502291
breadth_down_1pct_ge_6,bottom_2_performer,fixed_horizon_12,base,394,0.26455206752639143,0.32032382688025557,1.0423351460539823,394,0.22408778958978412,0.1563941798470548,0.8829058909837495,-0.04046427793660731,-0.15942925507023276
breadth_down_1pct_ge_6,bottom_2_performer,fixed_horizon_12,stress,394,0.08425761253912999,0.13997362797773433,0.33197499340417214,394,0.04383377867864453,-0.023792171250420633,0.17270508799385947,-0.04042383386048545,-0.15926990541031266
breadth_down_1pct_ge_6,bottom_2_performer,fixed_horizon_6,base,394,0.15680597763851864,0.21366036357825194,0.6178155518957634,394,0.11535087575619092,-0.00613929612554902,0.4544824504793922,-0.04145510188232772,-0.16333310141637125
breadth_down_1pct_ge_6,bottom_2_performer,fixed_horizon_6,stress,394,-0.023380785051156622,0.03341677488722287,-0.09212029310155709,394,-0.06479445252808683,-0.18616319489198713,-0.2552901429606621,-0.041413667476930205,-0.16316984985910502
breadth_down_1pct_ge_6,bottom_2_performer,scaled_exit_6_12,base,394,0.21067902258245502,0.22694095416440854,0.8300753489748728,394,0.1697193326729875,0.02832476824944315,0.6686941707315708,-0.04095968990946752,-0.161381178243302
breadth_down_1pct_ge_6,bottom_2_performer,scaled_exit_6_12,stress,394,0.030438413743986682,0.046684091513137384,0.11992735015130752,394,-0.010480336924721154,-0.15173357737516088,-0.04129252748340134,-0.040918750668707836,-0.16121987763470885
breadth_down_1pct_ge_6,bottom_3_performer,fixed_horizon_12,base,591,0.2213931697431335,0.31202560265065854,1.308433633181919,591,0.21704578693914314,0.14612112956170717,1.282740600810336,-0.004347382803990357,-0.025693032371583158
breadth_down_1pct_ge_6,bottom_3_performer,fixed_horizon_12,stress,591,0.04114185210654881,0.13168369782948125,0.24314834594970347,591,0.03679881451492966,-0.034054953614299645,0.21748099378323427,-0.0043430375916191505,-0.025667352166469204
breadth_down_1pct_ge_6,bottom_3_performer,fixed_horizon_6,base,591,0.1297229627299108,0.21485610053125995,0.7666627097337728,591,0.12250203271007608,-0.004466875721473794,0.7239870133165497,-0.007220930019834718,-0.04267569641722313
breadth_down_1pct_ge_6,bottom_3_performer,fixed_horizon_6,stress,591,-0.05043673046606803,0.034611316700266105,-0.2980810770544621,591,-0.05765044316093621,-0.1844924460733653,-0.340714119081133,-0.007213712694868181,-0.04263304202667095
breadth_down_1pct_ge_6,bottom_3_performer,scaled_exit_6_12,base,591,0.17555806623652215,0.21721423412334964,1.0375481714578458,591,0.1697739098246096,0.00274940803192354,1.0033638070634427,-0.005784156411912544,-0.03418436439440309
